2	4	2012	27.47	25.83	NA	NA	NA	21.71	0
3	4	2012	27.49	25.39	NA	NA	NA	22.9	4.25
4	4	2012	27.57	24.78	NA	NA	NA	11.2	6.25
5	4	2012	28.42	25.09	NA	NA	NA	18.93	0.05
6	4	2012	28.5	25.54	NA	NA	NA	19.62	0
7	4	2012	27.18	25.75	NA	NA	NA	22	0
8	4	2012	27.22	25.53	NA	NA	NA	17.82	2.4
9	4	2012	27.73	25.36	NA	NA	NA	13.18	12.3
10	4	2012	28.28	25.35	NA	NA	NA	20.12	9
11	4	2012	28.26	25.56	NA	NA	NA	19.51	3.95
12	4	2012	27.31	25.74	NA	NA	NA	17.6	21
13	4	2012	27.48	25.47	NA	NA	NA	22.28	21.5
14	4	2012	27.46	25.5	NA	NA	NA	16.38	0
15	4	2012	27.3	25.25	NA	NA	NA	17.82	0
16	4	2012	26.82	25.26	NA	NA	NA	15.8	57.5
17	4	2012	27.77	24.55	NA	NA	NA	21.85	23.2
18	4	2012	27.98	24.76	NA	NA	NA	21.38	0
19	4	2012	26.56	25.01	NA	NA	NA	4.39	22.5
20	4	2012	27.02	24.75	NA	NA	NA	23.44	0
21	4	2012	27.36	25.25	NA	NA	NA	15.453	0
22	4	2012	27.07	25.16	NA	NA	NA	14.47	0
23	4	2012	28.9	25.19	NA	NA	NA	19.51	5.25
24	4	2012	28.64	24.81	NA	NA	NA	21.53	36.5
25	4	2012	27.08	25.04	NA	NA	NA	14.9	0.65
26	4	2012	29.5	24.34	NA	NA	NA	24.3	13.4
27	4	2012	28.91	24.98	NA	NA	NA	22.18	0
28	4	2012	28.79	25.15	NA	NA	NA	20.45	0
29	4	2012	28.95	25.87	NA	NA	NA	20.84	0
30	4	2012	28.49	26	NA	NA	NA	23	0
1	5	2012	27.71	25.89	NA	NA	NA	18.43	1.8
2	5	2012	28.31	25.14	NA	NA	NA	18.72	0
3	5	2012	29.03	25.27	NA	NA	NA	18.25	4.8
4	5	2012	29.25	25.52	NA	NA	NA	19.91	11.15
5	5	2012	27.3	25.19	NA	NA	NA	5.54	13.1
6	5	2012	28.91	24.85	NA	NA	NA	24.73	20.01
7	5	2012	28.56	25.55	NA	NA	NA	14.678	0
8	5	2012	27.25	25.36	NA	NA	NA	10.15	0
9	5	2012	27.14	24.96	NA	NA	NA	18.29	0.75
10	5	2012	27.65	24.55	NA	NA	NA	21.74	5.03
11	5	2012	27.17	24.78	NA	NA	NA	21.24	11.8
12	5	2012	26.61	24.52	NA	NA	NA	17.1	19
13	5	2012	26.89	24.09	NA	NA	NA	14.08	21.61
14	5	2012	26.37	23.78	NA	NA	NA	19.44	0.7
15	5	2012	28.63	24.02	NA	NA	NA	18.61	0.01
16	5	2012	26.33	24.88	NA	NA	NA	17.57	0
